id	type	readings
l-1118_2	graph	apelez (ACRS)| apeles (BP)
l-1119_1	graph	Seignor (ACRS)| Signor (BP)
l-1119_5	semlex:minor:semsim	fait (BRSA)| dist (P)
l-1119_6	graph	fet (A)| fait (BRS)
l-1119_8	semlex:major	ne me celez (ABRPC)| or entendez (S)
l-1119_9	morsynt	nel (A)| ne (BCPR)
l-1119_10	graph	celez (ACR)| celes (BP)
l-1120_1	morsynt	Quels (PRA)| Quel (BCS)
l-1120_2	graph	Quex (A)| Quels (PR)
l-1120_3	graph	Qel (B)| Quel (CS)
l-1120_4	morsynt	besoinz (APB)| besoing (CRS)
l-1120_5	graph	besoinz (A)| besoins (P)| besons (B)
l-1120_6	graph	besoig (C)| besoing (RS)
l-1120_7	morsynt	amena (APR)| amaine (BCS)
l-1120_8	graph	amaine (BS)| ameinne (C)
l-1120_9	graph	ca (ABCRS)| cha (P)
l-1121_1	morsynt	Alixandres (AP)| Alixandre (BCRS)
l-1121_3	semlex:minor:gramm	primes (P)| premiers (S)
l-1121_5	graph	toz (AR)| tos (B)| touz (C)
l-1122_1	graph	Si (ABCRS)| Se (P)
l-1122_2	semlex:major:constrmorph	desirrier (ACPRS)| desir (B)
l-1122_3	graph	desirrier (AC)| desirier (P)| desirrer (R)| desier (S)
l-1123_1	graph	Venuz (ACR)| Venus (BPS)
l-1123_5	semlex:major	vos (PR)| vers (S)
l-1123_7	semlex:major	sui (PR)| lui (S)
l-1123_8	graph	fait (BPRS)| fet (AC)
l-1123_11	graph	proier (APR)| proyer (S)| prier (BC)
l-1124_1	graph	Si (ABCPR)| Sy (S)
l-1124_2	semlex:minor:gramm	com (ABCRS)| que (P)
l-1124_3	flex	com (ABCR)| come (S)
l-1124_5	graph	seignor (ACRS)| signor (BP)
l-1124_6	graph	proier (APRS)| prier (BC)
l-1125_1	graph	mes (ABCPR)| mos (S)
l-1125_2	graph	conpaignons (A)| conpagnons (B)| compeignons (C)| compaignons (PR)| compaignos (S)
l-1126_1	semlex:major:gramm	nos (ABCPR)| me (S)
l-1126_2	graph	facoiz (AC)| facies (BP)| facez (R)| facois (S)
l-1126_3	graph	chevaliers (ABCPS)| chivaliers (R)
l-1127_1	semlex:major	respont (ACPRS)| l'a dit (B)
l-1127_3	graph	volantiers (A)| volentiers (BCP)| volenters (R)| voluntiers (S)
l-1128_4	morsynt	respiz (ABCP)| respit (S)
l-1128_5	graph	respiz (AC)| respis (BP)
l-1128_6	flex	n' (BCPRA)| ne (S)
l-1128_8	graph	an (A)| en (BCPR)
l-1128_10	semlex:major:semsim	pris (ABCRS)| quis (P)
l-1129_1	semlex:minor:gramm	Puis (APS)| Por (B)| Des (CR)
l-1129_4	graph	an (A)| en (BCR)
l-1129_5	graph	avez (ACR)| aves (BPS)
l-1130_1	semlex:minor:gramm	Lors (ACPRS)| Fors (B)
l-1130_2	graph	comande (AR)| commande (BCPS)
l-1131_1	semlex:major	.xiii. (AP)| .xii. (CRS)| tous (B)
l-1131_3	graph	chevaliers (ABCPS)| chivalier (R)
l-1131_4	semlex:major:semsim	hernois (ACRSB)| conrois (P)
l-1131_5	graph	hernois (ACRS)| harnois (B)
l-1132_1	morsynt	Fait (BPRAC)| Fais (S)
l-1132_2	graph	Fet (AC)| Fait (BPR)
l-1132_3	semlex:major	est (ABCPR)| cest (S)
l-1132_4	graph	ce (ABCRS)| cou (P)
l-1132_5	graph	qe (A)| que (BCPRS)
l-1132_6	graph	comande (AS)| commande (BCPR)
l-1133_1	graph	Chascuns (ACS)| Cascuns (BP)| Chascons (R)
l-1133_2	semlex:minor:gramm	le (ACPRS)| del (B)
l-1133_3	morsynt	le (ACPR)| les (S)
l-1133_4	morsynt	suen (ABCPR)| suens (S)
l-1133_5	graph	suen (AC)| sien (BP)| soen (R)
l-1133_6	semlex:major:semsim	hernois (ACRSB)| conroi (P)
l-1133_7	graph	hernois (ACRS)| harnois (B)
l-1133_8	semlex:major:constrmorph	demande (ABCPS)| mande (R)
l-1133_9	graph	demande (ABCP)| domande (S)
l-1134_1	semlex:major	Li (A)| Et (BCPRS)
l-1134_2	semlex:major	rois (A)| on (BCPRS)
l-1134_3	graph	on (BP)| en (C)| l'em (R)| an (S)
l-1134_4	morsynt	baille (ABCPR)| baillie (S)
l-1134_5	morsynt	chascun (ABPRS)| chascuns (C)
l-1134_6	graph	chascun (AS)| cascun (BP)| chascon (R)
l-1134_7	graph	suen (ACP)| soen (BR)| seu (S)
l-1135_1	semlex:major:semsim	Beles (ABPRS)| Boennes (C)
l-1135_2	graph	Beles (ABPR)| Belles (S)
l-1135_3	graph	armes (ABCPR)| harmes (S)
l-1135_4	morsynt	cheval (ACPRB)| chevauz (S)
l-1135_5	graph	cheval (ACR)| ceval (BP)
l-1135_6	semlex:major:semsim	boen (APBCR)| bons (S)
l-1135_7	graph	buen (AP)| boen (BCR)
l-1136_1	morsynt	Chascun (AB)| Chascuns (CRSP)
l-1136_2	graph	Chascun (A)| Cascun (B)
l-1136_3	graph	Chascuns (CS)| Cascuns (P)| Chascons (R)
l-1136_5	graph	suen (ACS)| sien (BP)| soen (R)
l-1136_6	graph	harnois (ABP)| hernois (CRS)
l-1137_1	semlex:minor	Tuit (ACRS)| Tot (BP)
l-1137_2	graph	le (A)| li (BCPRS)
l-1137_3	graph	.xii. (APBRC)| doze (S)
l-1137_4	flex	de (AR)| d' (BCPS)
l-1138_5	morsynt	cheval (ACRBP)| chevaz (S)
l-1138_6	graph	cheval (ACR)| ceval (BP)
l-1139_2	graph	Mes (AC)| Mais (BRS)
l-1139_3	semlex:minor:gramm	autant (ABCRS)| autretant (P)
l-1139_4	graph	autant (ACRS)| altant (B)
l-1139_5	morsynt	valut (ABCRS)| valent (P)
l-1139_6	graph	valuit (A)| velut (R)| valsit (S)| valut (BC)
l-1139_7	graph	parigal (ACR)| pariugal (PB)| pareigam (S)
l-1140_2	graph	hernois (ACR)| harnas (B)| harnois (P)
l-1140_3	graph	au (AC)| al (BPR)
l-1141_2	morsynt	le (ABCR)| les (P)
l-1141_3	graph	volsist (AR)| vausist (BP)| vousist (C)
l-1141_5	semlex:minor:gramm	ou (ACRP)| et (B)
l-1141_6	graph	ou (ACR)| u (P)
l-1141_7	graph	vandre (ABP)| vendre (CR)
l-1142_1	flex	Com (ABCRP)| Comme (S)
l-1142_2	graph	Con (AP)| Com (BCR)
l-1142_3	semlex:minor	tuit (ACR)| tot (BP)
l-1142_4	graph	autre (ACPRS)| altre (B)
l-1142_5	semlex:major:semsim	firent (ACPR)| furent (BS)
l-1143_1	graph	sor (ABCPR)| sus (S)
l-1143_2	graph	desvestirent (ABPS)| devestirent (CR)
l-1144_1	morsynt	laverent (ABCPS)| laveront (R)
l-1144_2	morsynt	baignerent (ACPRS)| bagneent (B)
l-1144_3	graph	baingnerent (A)| beignerent (C)| baignerent (PRS)
l-1145_1	semlex:minor:gramm	Car (ACPR)| Qu' (BS)
l-1145_2	graph	Car (ACP)| Quar (R)
l-1145_3	flex	Qu' (B)| Que (S)
l-1145_4	morsynt	vostrent (ABCPS)| voldraient (R)
l-1145_5	graph	vostrent (A)| vanrent (B)| voldrent (C)| vorrent (P)| voudrent (S)
l-1145_7	morsynt	daignierent (ABCPS)| deigneront (R)
l-1145_8	graph	daignierent (AP)| daignerent (B)| deignerent (C)| dognerent (S)
l-1146_1	flex	Qu' (A)| Que (BCPRS)
l-1146_2	graph	an (A)| on (BP)| l'en (C)| l'em (R)
l-1146_3	graph	chaufast (AC)| caufast (BP)| chaufat (R)| chaifast (S)
l-1146_4	semlex:major	eve an (A)| autre (BCPRS)
l-1146_5	graph	altre (B)| autre (CPRS)
l-1147_1	graph	mer (ABCPR)| mar (S)
l-1147_2	graph	firent (ABCRS)| fisent (P)
l-1147_3	graph	baing (APR)| baine (B)| baig (C)| baign (S)
l-1148_1	graph	reine (AC)| roine (BPRS)
l-1148_2	flex	la (ABCPS)| l' (R)
l-1148_3	semlex:major:semsim	chose (ACSBP)| afaire (R)
l-1148_4	graph	chose (ACS)| cose (BP)
l-1149_1	semlex:minor:gramm	Qui (ABCRP)| Que (S)
l-1149_2	graph	Qui (ABCR)| Ki (P)
l-1150_1	graph	Einz (ACS)| Ains (BP)| Ainz (R)
l-1150_2	graph	aimme (AR)| aime (BCP)| ame (S)
l-1151_1	graph	Feire (A)| Faire (BPRS)| Fere (C)
l-1151_2	morsynt	li (ABCPR)| lui (S)
l-1151_3	graph	vialt (A)| velt (BR)| veult (C)| veut (P)| vet (S)
l-1151_4	graph	.i. (APBCR)| un (S)
l-1151_5	semlex:major:semsim	bel (ABCR)| grant (PS)
l-1152_1	semlex:minor:gramm	Molt (ABCRS)| Asses (P)
l-1152_2	morsynt	est (AS)| fu (BCR)
l-1152_3	semlex:major:semsim	granz (ACSBP)| biaus (R)
l-1152_4	morsynt	granz (ACSB)| grant (P)
l-1152_5	graph	granz (ACS)| grans (B)
l-1152_6	flex	qu' (ABCPR)| que (S)
l-1152_7	semlex:minor:gramm	ele (ABCPR)| l'en (S)
l-1152_8	graph	cuide (ACPRS)| quide (B)
l-1153_1	semlex:minor:semsim	Trestoz (ABCR)| Tot (PS)
l-1153_2	graph	Trestoz (AR)| Trestos (B)| Trestouz (C)
l-1153_3	morsynt	Tot (P)| Toz (S)
l-1153_4	semlex:minor:gramm	ses (ABPRS)| les (C)
l-1153_5	graph	escrins (ABCR)| escris (P)| esgriz (S)
l-1153_6	morsynt	cerche (ABCRS)| cerka (P)
l-1153_7	graph	cerche (ACR)| cerque (B)| serche (S)
l-1153_8	graph	vuide (AC)| wide (BP)| voide (RS)
l-1154_1	graph	c' (ACPRS)| q' (B)
l-1154_2	graph	chemise (ACRS)| cemise (BP)
l-1154_3	graph	treite (A)| traite (BCPRS)
l-1155_1	semlex:major	soie (ABCPR)| sey (S)
l-1155_3	graph	blanche (ACRS)| blance (BP)
l-1155_6	graph	feite (A)| faite (BCPRS)
l-1156_2	semlex:major:gramm	Molt (ACRSB)| Forment (P)
l-1156_3	graph	deliee (ACS)| delise (B)| delie (PR)
l-1156_5	semlex:major	soutil (ABCPR)| sonbable (S)
l-1157_2	semlex:minor:gramm	Es (ABCRP)| En (S)
l-1157_3	graph	Es (ABCR)| As (P)
l-1157_4	morsynt	costures (ABCPR)| costure (S)
l-1157_5	graph	costures (ABR)| coutures (C)| coustures (P)
l-1157_6	semlex:major:gramm	un (AB)| nul (CPS)
l-1157_7	graph	un (A)| .i. (B)
l-1158_1	graph	ou (ACRS)| u (BP)
l-1158_2	graph	au (ACPS)| al (BR)
l-1158_3	graph	mains (ABPR)| meins (C)| meinz (S)
l-1159_1	graph	Au (ACPS)| Al (B)| A (R)
l-1159_2	graph	queudre (A)| cosdre (BR)| coudre (CPS)
l-1159_4	morsynt	mises (ABP)| mise (CRS)
l-1159_5	semlex:minor:gramm	ses (BCPR)| les (A)
l-1160_1	morsynt	Soredamors (ACPRS)| Soredamor (B)
l-1160_2	semlex:minor:gramm	ce (APBCR)| den (S)
l-1160_3	semlex:major	de (AP)| ce (BCR)
l-1160_4	semlex:major	leus (APS)| m'est (BCR)
l-1160_5	graph	leus (AS)| lius (P)
l-1160_6	semlex:major	avis (BCR)| an leus (APS)
l-1160_7	graph	an (A)| en (P)| e (S)
l-1160_8	graph	leus (AS)| lius (P)
l-1161_1	flex	S' (ACRSB)| Si (P)
l-1161_2	graph	antrecosu (A)| entrecosu (BRS)| entrecousu (C)| encousu (P)
l-1161_3	semlex:major	leus (APS)| fis (BCR)
l-1161_4	graph	leus (AS)| lius (P)
l-1162_1	graph	Lez (ACR)| Les (BPS)
l-1162_2	graph	chief (AC)| cief (BP)| chef (RS)
l-1162_3	graph	en (A)| .i. (BRCP)| un (S)
l-1162_4	graph	chevol (ACR)| cavol (BP)| chevel (S)
l-1163_1	semlex:major:gramm	as (AP)| a (BR)| en (C)| au (S)
l-1163_2	semlex:major:gramm	.ii. (APS)| la (BCR)
l-1163_3	graph	.ii. (AP)| dos (S)
l-1163_4	morsynt	manches (APS)| mance (B)| manche (CR)
l-1163_5	graph	manches (A)| mances (P)| manges (S)
l-1163_6	graph	au (ACPS)| al (BR)
l-1164_1	semlex:major:semsim	escouter (A)| esprover (BCPRS)
l-1165_1	graph	porroit (ACPRS)| poroit (B)
l-1165_2	graph	home (ABPS)| ame (C)| homme (R)
l-1166_1	semlex:major	Qui (ABCPR)| E (S)
l-1166_2	semlex:major	de (ABCPR)| et (S)
l-1166_3	graph	autre (ACPRS)| altre (B)
l-1166_5	semlex:major:constrmorph	devisast (ABCPR)| avisast (S)
l-1167_1	semlex:major:gramm	Tant (ACPRS)| Si (B)
l-1167_2	semlex:major:semsim	clerement (ABPRC)| chierement (S)
l-1167_3	graph	clerement (ABPR)| celerement (C)
l-1167_4	semlex:minor:gramm	i (ABCPR)| l' (S)
l-1167_5	semlex:minor:constrmorph	avisast (ABPS)| ravisast (CR)
l-1168_1	graph	Car (ABCPS)| Kar (R)
l-1168_2	semlex:major	autant (ABCPR)| avant (S)
l-1168_3	graph	altant (B)| autant (ACPR)
l-1168_4	graph	ou (ARC)| o (S)| u (BP)
l-1168_5	semlex:minor:gramm	com (AP)| que (BCRS)
l-1169_1	morsynt	li (ABPRS)| il (C)
l-1169_2	morsynt	chevoz (ABCRS)| cavel (P)
l-1169_3	graph	chevoz (A)| cavex (B)| cheveus (C)| chevels (R)| cheveuz (S)
l-1170_1	semlex:major	Soredamors (A)| La roine (BCPRS)
l-1170_2	graph	roine (BPR)| reine (CS)
l-1170_3	morsynt	prent (BPSA)| prist (CR)
l-1170_4	graph	prent (BPS)| prant (A)
l-1170_5	graph	chemise (ACRS)| cemise (BP)
l-1171_1	graph	tramise (ABCPR)| tramisse (S)
l-1172_1	semlex:minor:gramm	Et (AC)| Ha (BPR)| He (S)
l-1172_2	graph	Dex (ACSBR)| Diex (P)
l-1172_3	graph	an (A)| en (BCPRS)
l-1172_4	graph	eust (ABCPR)| aust (S)
l-1173_1	flex	s' (ABR)| se (CPS)
l-1173_3	graph	le (AB)| lo (S)
l-1173_4	graph	seust (ABCPR)| saust (S)
l-1174_1	graph	reine (AC)| roine (BPRS)
l-1174_2	graph	anvoie (A)| envoie (CPRSB)
l-1175_1	graph	an (A)| en (BCPRS)
l-1175_2	semlex:major:semsim	reust (ACPR)| eust (BS)
l-1175_3	graph	eust (B)| aust (S)
l-1175_4	semlex:major	grant (ACRSP)| de (B)
l-1176_1	morsynt	Qui (ACPS)| Que (BR)
l-1176_2	graph	chevol (AC)| cavel (BP)| cheval (R)| chevel (S)
l-1177_1	graph	seust (ABCPR)| saust (S)
l-1178_1	flex	La (ABCR)| Le (P)| Lo (S)
l-1178_2	semlex:minor:gramm	ne (APS)| et (BCR)
l-1179_1	flex	s' (BRSA)| se (CP)
l-1179_3	graph	an (A)| en (BRS)
l-1179_4	semlex:major:semsim	deust (AB)| poist (PRCS)
l-1179_5	graph	poist (CS)| peust (PR)
l-1180_1	graph	Car (ABCPS)| Quar (R)
l-1180_2	graph	ele (ABCPR)| elle (S)
l-1180_3	graph	amast (ABCPS)| emmast (R)
l-1181_1	semlex:minor:gramm	De (ABPRS)| Ne (C)
l-1181_2	graph	chevoz (A)| cavex (B)| cheveus (C)| cavels (P)| chevels (R)| cheveuz (S)
l-1181_3	flex	le (ABCPR)| lo (S)
l-1181_4	semlex:major	remanant (BCPRA)| remant (S)
l-1181_5	graph	remenant (A)| remanant (BCPR)
l-1182_1	graph	qu' (ACSR)| q' (B)| k' (P)
l-1182_2	graph	ot (ABCS)| eut (P)| out (R)
l-1183_1	graph	Mes (A)| Mais (BCPRS)
l-1183_2	semlex:minor:gramm	ne (ACPRS)| et (B)
l-1183_3	graph	cele (ABCPR)| sele (S)
l-1183_4	flex	ne (APS)| n' (BCR)
l-1183_7	flex	le (AP)| lo (S)
l-1183_8	graph	sot (AS)| seut (BP)| set (CR)
l-1184_1	flex	C' (APRSC)| Ce (B)
l-1184_2	graph	C' (APRS)| S' (C)
l-1184_3	morsynt	granz (ACSP)| grant (BR)
l-1184_4	graph	granz (ACS)| grans (P)
l-1184_5	semlex:major:semsim	enuiz (ACPRS)| dolor (B)
l-1184_6	graph	enuiz (A)| ennuiz (C)| anuis (P)| enuis (S)| ennuis (R)
l-1184_7	semlex:minor:gramm	que (AB)| quant (CPRS)
l-1184_8	flex	que (A)| qu' (B)
l-1184_9	semlex:minor:gramm	nel (ACP)| ne (RS)| le (B)
l-1185_1	graph	Au (ACP)| Al (BR)| O (S)
l-1185_3	graph	ou (ACRS)| u (BP)
l-1185_4	morsynt	il (A)| li (BCPRS)
l-1185_5	graph	vaslet (AR)| vallet (BCSP)
l-1186_1	semlex:major:semsim	messages (ACPRB)| vallez (S)
l-1186_2	morsynt	messages (ACPR)| message (B)
l-1186_4	graph	reine (ACS)| roine (BPR)
l-1187_1	morsynt	Le (ABC)| Les (PRS)
l-1187_2	morsynt	vaslet (AC)| valles (BPRS)
l-1187_3	graph	vaslet (A)| vallet (C)
l-1187_4	graph	valles (BP)| vaslez (R)| vallez (S)
l-1187_5	graph	trueve (ACPR)| trove (BS)
l-1187_6	semlex:minor:gramm	en (ABCPR)| soz (S)
l-1187_7	graph	an (A)| en (BCPR)
l-1187_8	semlex:major:semsim	marine (ACPR)| gaudine (B)| rive (S)
l-1188_1	graph	chemise (ACR)| cemise (BP)| chemisse (S)
l-1188_2	graph	presantee (A)| presentee (BCPRS)
l-1189_1	graph	cui (APRS)| qui (BC)
l-1189_2	morsynt	ele (ABCRS)| le (P)
l-1189_3	graph	ele (ABCR)| elle (S)
l-1189_4	semlex:minor:gramm	molt (ACPRS)| mius (B)
l-1189_5	graph	agree (ABCRS)| agre (P)
l-1190_1	semlex:minor:gramm	Et (ABPRS)| Mais (C)
l-1190_2	semlex:minor:gramm	por (ACPRS)| par (B)
l-1190_3	graph	ce (ABCRS)| cou (P)
l-1190_4	graph	chiere (ACS)| chierre (B)| ciere (P)| chere (R)
l-1190_5	flex	la (ACRS)| le (BP)
l-1190_6	morsynt	tint (ABCR)| tient (PS)
l-1191_1	semlex:minor:gramm	devers (ABPR)| depar (CS)
l-1191_2	graph	reine (ACS)| roine (BPR)
l-1191_3	morsynt	vint (ABCPR)| vient (S)
l-1192_1	semlex:minor:gramm	Mais (BPSA)| Et (CR)
l-1192_2	graph	Mes (A)| Mais (BPS)
l-1192_4	graph	seust (ABCPR)| saust (S)
l-1192_5	graph	soreplus (ABCS)| sorplus (PR)
l-1193_4	graph	Ancor (A)| Encor (CPRS)
l-1193_9	graph	assez (ACRS)| asses (BP)
l-1194_1	graph	Car (ABCPS)| Quar (R)
l-1194_2	semlex:minor:gramm	en (ABCP)| a (R)| nul (S)
l-1194_3	graph	an (A)| en (BCP)
l-1194_4	graph	eschange (ACRS)| escange (BP)
l-1194_5	semlex:minor	an (A)| em (B)| en (PRS)| a (C)
l-1194_6	graph	preist (ACRS)| presist (BP)
l-1195_1	semlex:major:constrmorph	Trestot (BRC)| Tot (APS)
l-1195_2	graph	Trestot (BR)| Trestout (C)
l-1195_3	flex	monde (ACPS)| mont (BR)
l-1195_4	semlex:major	qui (A)| ains (BCR)| ancois (PS)
l-1195_5	graph	ains (B)| einz (C)| ainz (R)
l-1195_6	semlex:minor	li (A)| en (BCPRS)
l-1195_7	semlex:major:semsim	meist (A)| feist (BPCRS)
l-1195_8	graph	fesist (BP)| feist (CRS)
l-1196_3	semlex:major:semsim	Saintuaire (BCRS)| ymage (P)
l-1196_4	graph	Saintuaire (B)| Sentuaire (C)| Saintuarie (R)| Seintuayre (S)
l-1196_5	graph	jo (B)| je (CPRS)
l-1196_6	graph	quit (B)| cuit (CPRS)
l-1197_2	flex	Si (BCP)| S' (R)
l-1197_4	graph	nuit (BCPS)| nuist (R)
l-1198_1	flex	ne (ACPR)| n' (BS)
l-1198_3	graph	demore (ABCRS)| demeure (P)
l-1199_1	flex	Qu' (ACPRS)| Que (B)
l-1199_2	graph	icele (ACPRS)| cele (B)
l-1199_3	graph	ore (ABR)| hore (C)| eure (P)| oure (S)
l-1200_3	morsynt	vestuz (ACS)| vestu (R)
l-1200_5	morsynt	atornes (BPSAC)| atorne (R)
l-1200_6	graph	atornez (AC)| atornes (BPS)
l-1201_3	graph	Au (ACPS)| Al (BR)
l-1201_4	morsynt	tres (A)| tref (BCPRS)
l-1201_6	graph	tre (S)| tref (BCPR)
l-1201_7	semlex:minor:gramm	le (ACPRS)| al (B)
l-1201_10	graph	an (A)| en (S)
l-1201_12	morsynt	est (ACPR)| sont (S)
l-1201_13	semlex:major:semsim	alez (AS)| retornes (BPCR)
l-1201_14	morsynt	alez (A)| ale (S)
l-1201_15	graph	retornes (BP)| retornez (CR)
l-1202_1	semlex:major:semsim	tuit (ACRS)| tot (BP)
l-1202_2	graph	tuit (ACR)| tui (S)
l-1202_3	graph	conpagnon (A)| compaignon (BPRS)| compeignon (C)
l-1202_4	graph	ansanble (AS)| ensamble (BP)| ensemble (CR)
l-1203_1	graph	reine (A)| roine (BCPR)| reyne (S)
l-1203_2	morsynt	moi (ACPS)| me (RB)
l-1203_3	graph	sanble (A)| samble (BPRS)| semble (C)
l-1204_2	graph	Si (B)| Se (P)
l-1204_3	morsynt	Fu (ACRSP)| estoit (B)
l-1204_6	semlex:major	au tref (ABPR)| trop (S)
l-1204_8	graph	au (AP)| al (R)
l-1204_10	morsynt	tref (CPR)| tres (A)
l-1205_1	graph	ce (ABCRS)| cou (P)
l-1205_2	flex	qu' (ABPR)| que (CS)
l-1206_1	graph	noviax (ABR)| noviaus (CP)| noveuz (S)
l-1206_2	graph	chevaliers (ABCPS)| chivaliers (R)
l-1207_1	graph	Por (ABCPR)| Po (S)
l-1207_2	graph	biax (ABR)| biaus (CP)| biauz (S)
l-1207_3	morsynt	poist (A)| pooit (BCPR)| poit (S)
l-1207_4	graph	an (A)| on (BPS)| en (C)| l'em (R)
l-1208_2	graph	Mes (A)| Mais (BCRS)
l-1208_3	graph	toz (ARS)| tous (B)| touz (C)
l-1208_4	graph	biax (AB)| biaus (C)| beax (R)| biauz (S)
l-1209_2	graph	au (ACS)| al (BR)
l-1209_3	graph	adroit (ACSR)| aldroit (B)
l-1210_1	morsynt	Chevalier (ABRS)| Chevaliers (CP)
l-1210_2	graph	Chevalier (A)| Cevalier (B)| Chivalier (R)| Chivaller (S)
l-1210_3	graph	sont (ABCPS)| sunt (R)
l-1210_4	semlex:major:gramm	des or (ABCR)| atant (PS)
l-1210_5	flex	m' (ABCP)| me (RS)
l-1210_7	graph	an (A)| en (BCP)
l-1210_8	graph	tes (AB)| tais (CPRS)
l-1211_1	flex	Del (AP)| De (BCR)| Do (S)
l-1211_2	semlex:major	roi (APS)| l'ost (BCR)
	graph	roi (AP)| roy (S)
l-1211_5	semlex:minor:constrmorph	desormes (ABCSR)| or mais (P)
	graph	desormes (AB)| desormais (CS)| desormais (R)
l-1212_2	flex	de (APS)| del (BRC)
	graph	del (BR)| dou (C)
l-1212_3	semlex:major	l'ost (APS)| roi (BCR)
l-1212_6	graph	Londres (ACP)| londres (BR)| Landres (S)
l-1213_3	graph	des (ACPRS)| dess (B)
l-1213_4	graph	genz (ACR)| gens (P)| janz (S)| jens (B)
l-1213_5	semlex:minor:gramm	a (ACPRS)| avolc (B)
l-1213_8	semlex:major	tint (ACPRS)| vint (B)
	graph	tint (ACPR)| tin (S)
l-1214_2	semlex:major:constrmorph	contre (A)| Encontre (BCPRS)
l-1214_4	graph	an (A)| en (BCPRS)
l-1214_5	semlex:major	ra (AC)| va (P)| ot (R)| a (S)| tot (B)
l-1215_2	graph	cuens (ACPS)| quens (BR)
l-1215_3	graph	Angres (AS)| engres (BR)| Engres (CP)
l-1215_4	morsynt	ses (ACPRS)| sa (B)
l-1215_5	morsynt	genz (ACPRS)| gent (B)
	graph	genz (AC)| gens (PR)| janz (S)
l-1216_1	morsynt	Quant (P)| Quanque (ABCRS)
	graph	Quanque (ABC)| Quanques (R)| Quantque (S)
l-1216_5	graph	an (AS)| en (BCPR)
l-1216_6	morsynt	pot (ABC)| puet (PR)| post (S)
l-1216_7	semlex:major:semsim	torner (ABPRS)| trover (C)
l-1217_1	morsynt	Por (AS)| Par (BCPR)
l-1217_4	morsynt	por (AS)| par (BCPR)
l-1218_5	graph	gent (ABCPR)| jant (S)
l-1218_6	semlex:major:semsim	assemblee (ACRPS)| amasse (B)
	graph	asanblee (A)| assemblee (CR)| assamblee (P)| asanble (S)
l-1219_1	graph	Par (ACPRS)| Per (B)
l-1219_3	graph	an (AS)| en (BCPR)
l-1219_4	semlex:major	foi (ACSPR)| furent (B)
	morsynt	foi (ACS)| fui (P)| fuient (R)
l-1219_5	semlex:minor:gramm	en (ABCR)| a (P)| par (S)
	graph	an (A)| en (BCR)
l-1219_6	graph	enblee (ACS)| emblee (BPR)
l-1220_1	semlex:minor:gramm	Car (ABCPR)| Que (S)
	graph	Car (ABCP)| Quar (R)
l-1220_2	morsynt	de (ABCRS)| des (P)
l-1220_3	graph	plusors (ACRS)| pluisors (BP)
l-1220_4	morsynt	estoit (ABCPS)| ert (R)
l-1220_5	graph	hais (BP)| haiz (ACRS)
l-1221_2	semlex:major:semsim	redotoit (ARSP)| recuidoit (C)| cremoit (B)
	graph	redotoit (ARS)| redoutois (P)
l-1221_4	graph	traiz (ACS)| trais (BP)| trahiz (R)
l-1222_1	graph	Mes (AC)| Mais (BPRS)
l-1222_2	graph	aincois (AR)| ancois (BPS)| eincois (C)
l-1222_3	flex	que (ABCP)| qu' (RS)
l-1222_5	graph	an (A)| en (BCPRS)
l-1222_6	graph	foist (ACRS)| fuist (BP)
l-1223_1	flex	Quanque (AC)| Qanque (B)| Quanques (P)| Quanqu' (R)| Quantque (S)
l-1223_4	semlex:minor:gramm	pot (ABCPR)| por (S)
l-1224_2	semlex:major	vitaille (ABCPR)| ventailles (S)
l-1225_3	graph	departi (ABCPR)| desparti (S)
l-1225_7	graph	gent (ABCPR)| jant (S)
l-1226_1	flex	Au (ACPS)| Al (BR)
l-1226_5	graph	noveles (ABCPR)| novelles (S)
l-1227_2	graph	foiz (ACR)| fuis (BP)| foys (S)
l-1227_3	graph	an (A)| en (BCPRS)
l-1228_1	graph	Avoec (AP)| Avolc (B)| Avec (CRS)	
